Unnamed: 0,author,statement,target,BinaryNumTarget,manual_keywords,tweet,5_label_majority_answer,3_label_majority_answer
322,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","2nd Softball of the Day: Afghanistan, Afghanistan, it's a tragedy hurry the Hell up and get them out but, Don't bring them here cause..their brown. And while you're looking that way lets stop the eviction moratorium 11million Americans hit the bricks",Mostly Agree,Agree
323,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@JoJoFromJerz I have to agree with him. With all the moneys available to people within this last year there is NO REASON anyone should be behind on their rent. When Americans heard, ""eviction moratorium"" they heard, ""You don't have to pay rent"". Can't convince me otherwise. #PayYourBills!",Mostly Agree,Agree
324,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","of their Homes 2 live in the Streets during a Pandemic? This would make the USA a Third World Country 4 Real!
Congress must impose a new Eviction Moratorium  Immediately &amp; States must move swiftly 2 protect our fellow Americans Biden Must Expand SCOTUS NOW B4 they lay waste 2",Agree,Agree
325,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Idk what the endgame for the republican party is. End the eviction moratorium, dont provide socioeconomic support, make millions of Americans homeless, ???, profit?",Mostly Agree,Agree
326,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@CatoInstitute Millions of Americans will not be thrown onto the streets because or the eviction moratorium. You have to be some kind of evil to call that little public benefit,Mostly Agree,Agree
327,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@Mott_and_Hester you have no idea whats coming. The afghan war is coming to America. You think taliban would let them fly out if their supporters werent among them ? 
Refugees will be housed, while eviction moratorium expires for Americans. jobs down due to million border immig hired",Mostly Agree,Agree
328,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Grandpa president seems to be 100% commited to doing absoloutely nothing. Pass something, anything help Americans struggling with the end of the eviction moratorium, FFS man, do literally anything to help anyone.  @POTUS",Mostly Agree,Agree
329,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@civilizedrights Luckily, the stage has been set to force Americans back to whatever work can be found as his half-assed eviction moratorium extension is abruptly ended due to a SCOTUS decision vacating the order.

Also federal unemployment benefit roles will be purged in a few days.",Agree,Agree
330,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","""Biden ignores Pelosi's call to extend eviction ban despite Kavanaugh opinion""

Sorry, but Congress is blue &amp; you don't get to dump on Biden's doorstep because you won't pass an eviction moratorium. Enjoy your six-week summer vacation while millions of Americans become homeless.",Mostly Agree,Agree
331,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The War in Afghanistan costed American $300 million dollars a day. The war has ended.

Why aren't we extending Unemployment assistance and the Eviction Moratorium for Americans right now?

We have the funds.",Mostly Agree,Agree
332,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","One year ago we found out that Donald Trump had lost the 2020 election. Since then, Americans have benefited from an eviction moratorium, strong leadership in the face of an aggressive pandemic, &amp; $1,400 to help pay the bills while our world shut down. Democrats get stuff done.",Mostly Agree,Agree
333,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@ewarren The eviction moratorium is unconstitutional

A blanket cancellation of all student debt is illegal, an unfair benefit to mostly wealthy Americans and most importantly fiscally irresponsible",Agree,Agree
334,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@KATUNews Title is incorrect, it should read:   SUPREME COURT DECISION THURSDAY LIFTING FEDERAL EVICTION MORATORIUM COULD FORCE MILLIONS OF AMERICANS TO ACTUALLY WORK TO PAY RENT.     There fixed it for you",Agree,Agree
335,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@McHavefun @POTUS He passed the American Rescue Plan, gave you 1400$ in Stimulus, extended the Federal Eviction Moratorium and much more.. Explain your ""Cant help Americans pay bills argument""... love to hear :)",Mostly Agree,Agree
336,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@GRomePow @PoliticsInsider No one, absolutely NO ONE, was making $50k on pandemic assistance alone. People were barely scraping by with UI while the economy was in the toilet. Were still not out of the woods plus the eviction moratorium is coming up. 

Show more compassion for your fellow Americans.",Mostly Agree,Agree
337,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@ProudSocialist It makes them appear publicly like they are fighting for Americans, when the obvious (they're not) the Supreme Court ruled that only Congress can pass a bill do eviction moratorium which won't get done. They are allowing it to happen, b/c they don't have the votes.",NO MAJORITY,Agree
338,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","When the eviction moratorium is over, Blackrock gonna buy up all the homes and the government is gonna pay Blackrock with your tax money put refugees and immigrants in the houses that Americans got evicted from.",NO MAJORITY,Agree
339,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@jamdef7 @TimRunsHisMouth Do you live in a cave? 
Withdrawal from Afghanistan leaving Americans behind! 
Providing $88 billion military equipment for terrorists! 
Inflation 
10 million Americans out of work. 
Unconstitutional eviction moratorium",Agree,Agree
340,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@POTUS however the eviction moratorium is nothing 20 million Americans don't mean anything to you congresswoman AOC looks like she's the only one who cares,Mostly Agree,Agree
341,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@POTUS Biden Blunders YTD

Broken campaign promises, 30-year high Inflation, Delta mismanagement, Dems in disarray, Abandoned Americans &amp; Armed the Taliban, Border crisis, Broke job growth, Abuse of power (61 Exec Orders, $1.9T+ in Reconciliation, Eviction Moratorium, Vaccine Mandates)",Agree,Agree
